Teaching Score,Overall Count,Filtered Count,Journal,Identifier,Date,Author,Overall Rank,ID,Type,Title
    0.11464968152866242,90,1.0,null,012525978-6,C2010,Hamel Gary,5113,7091203,text,Strategic Intent    
    0.18343949044585986,144,1.0,null,012534320-5,C2009,Kerzner Harold,2581,7096897,text,Project Management : A Systems Approach to Planning Scheduling and Controlling    
    0.02038216560509554,16,1.0,null,012553577-5,C2010,Veyne Paul 1930,46478,7108976,text,Foucault    
    0.0012738853503184713,1,1.0,null,012556694-8,C2010,Crastan Valentin,512226,7111133,text,Global Energy Economics and Climate Protection Report 2009    
    0.017834394904458598,14,1.0,null,012590092-9,C2008,Black J. Temple,54138,7132350,text,DeGarmo's Materials and Processes in Manufacturing    
    0.24968152866242038,196,1.0,null,012593688-5,C2010,Wooldridge Jeffrey M. 1960,1668,7134647,text,Econometric Analysis of Cross Section and Panel Data    
    0.23694267515923567,186,1.0,null,012598500-2,2001,Baraka Amiri 1934,1801,7138050,text,Dutchman    
    0.0012738853503184713,1,1.0,null,012613748-X,2010,Anderson Patrick 1974,512226,7148369,text,So Much Wasted : Hunger Performance and the Morbidity of Resistance    
    0.0012738853503184713,1,1.0,null,012645390-X,C2010,Barnetson Bob 1970,512226,7166556,text,The Political Economy of Workplace Injury in Canada    
    0.005095541401273885,4,1.0,null,012647110-X,2011,Gready Paul,193232,7167547,text,The Era of Transitional Justice : The Aftermath of the Truth and Reconciliation Commission in South Africa and Beyond    
    0.0025477707006369425,2,1.0,null,012660893-8,2010,Boyden Joseph 1966,336380,7176865,text,Louis Riel and Gabriel Dumont    
    0.017834394904458598,14,1.0,null,003942603-3,1936-1937,Fuller Lon L. (Lon Luvois) 1902-1978,54138,6821214,text,The Reliance Interest in Contract Damages    
    0.0012738853503184713,1,1.0,null,003979807-0,C1994,Arnup Katherine 1949,512226,6853286,text,Education for Motherhood : Advice for Mothers in Twentieth-Century Canada    
    0.07006369426751592,55,1.0,null,003571055-1,1994,Braudel Fernand,10049,6491860,text,A History of Civilizations    
    0.40764331210191085,321,1.0,null,003867769-5,C1993,Hesiod,771,6755014,text,Works and Days ; And Theogony    
    0.0012738853503184713,1,1.0,null,012051105-3,C2009,Peimani Hooman 1957,512226,6909414,text,Conflict and Security in Central Asia and the Caucasus    
    0.01019108280254777,8,1.0,null,012110644-6,2010,De Groot Jerome 1975,98780,6946428,text,The Historical Novel    
    0.033121019108280254,26,1.0,null,012113878-X,C2009,Mazower Mark,26155,6948804,text,No Enchanted Palace : The End of Empire and the Ideological Origins of the United Nations    
    0.01019108280254777,8,1.0,null,012148118-2,C1962,Serling Rod 1924-1975,98780,6971393,text,From the Twilight Zone    
    0.011464968152866241,9,1.0,null,012167769-9,2009,Coen Ethan,87494,6976007,text,A Serious Man    
    0.035668789808917196,28,1.0,null,012695585-9,2010,King Stephen 1947,23955,7196952,text,Danse Macabre    
    0.0012738853503184713,1,1.0,null,012695610-3,C2011,Suceav\u0103 Bogdan 1969,512226,7196976,text,Coming From an Off-Key Time : A Novel    
    0.033121019108280254,26,1.0,null,012704769-7,1937,Warner Sylvia Townsend 1893-1978,26155,7201143,text,Lolly Willowes    
    0.0012738853503184713,1,1.0,null,012827272-4,2011,Princiotta Frank,512226,7278438,text,Global Climate Change - The Technology Challenge    
    0.016560509554140127,13,1.0,null,012832828-2,2011,Nixon Rob 1954,58799,7282275,text,Slow Violence and the Environmentalism of the Poor    
    0.08152866242038216,64,1.0,null,003779278-4,C1993,Lee Richard B.,8185,6677016,text,The Dobe Ju/'Hoansi    
    0.016560509554140127,13,1.0,null,003643690-9,1916,Spenser Edmund 1552?-1599,58799,6556861,text,The Faerie Queen : Book 1     
    0.03949044585987261,31,1.0,null,003648314-1,1894],Sophocles Author,21091,6561062,text,Oedipus the King : Tragedy    
    0.0012738853503184713,1,1.0,null,003670325-7,1964,Law Society of Upper Canada,512226,6580404,text,Professional Conduct Handbook    
    0.11082802547770701,87,1.0,null,006993252-2,1996,Finnemore Martha,5337,5978376,text,National Interests in International Society    
    0.035668789808917196,28,1.0,null,006998069-1,C1992,Mathews John H. 1943,23955,5981949,text,Numerical Methods for Mathematics Science and Engineering    
    0.005095541401273885,4,1.0,null,003015279-8,1946,Green Roger Lancelyn,193232,5997617,text,Tellers of Tales    
    0.0012738853503184713,1,1.0,null,012196110-9,2007],Seekings Jeremy,512226,6993789,text,Race Discrimination and Diversity in South Africa    
    0.007643312101910828,6,1.0,null,012242218-X,2010,Seneca Lucius Annaeus Approximately 4 B.C.-65 A.D,132092,7026988,text,Six Tragedies    
    0.022929936305732482,18,1.0,null,007722975-4,C1998,Clarke Susan E. 1945,40521,7907506,text,The Work of Cities    
    0.1197452229299363,94,1.0,null,007726581-5,1998,Gandhi Leela 1966,4832,7910085,text,Postcolonial Theory : A Critical Introduction    
    0.03184713375796178,25,1.0,null,007752843-3,C1998,Rifkin Jeremy,27436,7929017,text,The Biotech Century : Harnessing the Gene and Remaking the World    
    0.05605095541401274,44,1.0,null,007464086-0,1997,Butler Judith 1956,13496,7721780,text,Excitable Speech : A Politics of the Performative    
    0.008917197452229299,7,1.0,null,007478318-1,C1997,Gaines Larry K.,113397,7731462,text,Policing in America    
    0.006369426751592357,5,1.0,null,007510452-0,C1998,Adler Rachel,157398,7754399,text,Engendering Judaism : An Inclusive Theology and Ethics    
    0.003821656050955414,3,1.0,null,012949888-2,2011,Gorsuch Anne E.,247471,7330144,text,All This Is Your World : Soviet Tourism at Home and Abroad After Stalin    
    0.007643312101910828,6,1.0,null,007536208-2,C1997,Saroyan Mark,132092,7772839,text,Minorities Mullahs and Modernity : Reshaping Community in the Former Soviet Union    
    0.0025477707006369425,2,1.0,null,007552227-6,C1997,Helms Lorraine Rae,336380,7784586,text,Seneca by Candlelight and Other Stories of Renaissance Drama    
    0.07006369426751592,55,1.0,null,007584582-2,1998,Beard Mary 1955,10049,7808691,text,Religions of Rome    
    0.23439490445859873,184,1.0,null,007072263-3,null,Hemingway Ernest 1899-1961,1832,7413712,text,The Snows of Kilimanjaro    
    0.015286624203821656,12,1.0,null,007108327-8,1996,Mosco Vincent,64261,7445400,text,The Political Economy of Communication : Rethinking and Renewal    
    0.022929936305732482,18,1.0,null,007108355-3,1996,Thrift N. J.,40521,7445424,text,Spatial Formations    
    0.14140127388535031,111,1.0,null,007119738-9,1710,Swift Jonathan 1667-1745,3770,7455245,text,A Tale of a Tub    
    0.22420382165605096,176,1.0,null,007194498-2,C1996,Chaucer Geoffrey -1400,1946,7519236,text,The Wife of Bath    
    0.062420382165605096,49,1.0,null,007596619-0,1997,Cairncross Frances,11694,7816889,text,The Death of Distance : How the Communications Revolution Will Change Our Lives    
    0.024203821656050957,19,1.0,null,007599300-7,1998,Jha Raghbendra,38055,7818816,text,Modern Public Economics    
    0.024203821656050957,19,1.0,null,007645369-3,1997,Craven Roy C.,38055,7851602,text,Indian Art : A Concise History    
    0.4089171974522293,322,1.0,null,007664532-0,C1998,Ray Debraj,766,7864542,text,Development Economics    
    0.033121019108280254,26,1.0,null,007411382-8,1986,Seneca Lucius Annaeus Approximately 4 B.C.-65 A.D,26155,7684286,text,Trojan Women    
    0.0025477707006369425,2,1.0,null,007795287-1,1997,Rosecrance Richard N.,336380,7959019,text,The European Union : A New Type of International Actor    
    0.0012738853503184713,1,1.0,null,007852719-8,1998,Karp Carl 1954,512226,7999971,text,When Justice Fails : The David Milgaard Story    
    0.01910828025477707,15,1.0,null,002086210-5,1982 C1966,Rudd Niall,50133,8161583,text,The Satires of Horace    
    0.1554140127388535,122,1.0,null,002338414-X,1991,Mozart Wolfgang Amadeus 1756-1791,3289,8360452,text,Symphony No. 40 in G.    
    0.7974522292993631,785,1.0,null,002368451-8,C1990,Cormen Thomas H.,173,8383613,text,Introduction to Algorithms    
    0.1503184713375796,118,1.0,null,007863572-1,1998,Campbell David 1961,3439,8007953,text,Writing Security : United States Foreign Policy and the Politics of Identity    
    0.061146496815286625,48,1.0,null,007976111-9,1999,Rawls John 1921-2002,12029,8086762,text,Collected Papers    
    0.012738853503184714,10,1.0,null,007987224-7,C1998,Prevots Naima 1935,78347,8094582,text,Dance for Export : Cultural Diplomacy and the Cold War    
    0.3872611464968153,304,1.0,null,002040529-4,C1990,Esping-Andersen G\u00f8sta 1947,856,8127530,text,The Three Worlds of Capitalism    
    0.1286624203821656,101,1.0,null,002142097-1,1991,Ponting Clive,4336,8203544,text,A Green History of the World    
    0.011464968152866241,9,1.0,null,002197762-3,1991,Meltzer Allan H.,87494,8247802,text,Political Economy    
    0.022929936305732482,18,1.0,null,002235684-3,1948],Buber Martin 1878-1965,40521,8278167,text,Hasidism    
    0.005095541401273885,4,1.0,null,002754273-4,1992,Sisk Timothy D. 1960,193232,8689167,text,Islam and Democracy : Religion Politics and Power in the Middle East    
    0.007643312101910828,6,1.0,null,002782720-8,1970,Descartes Ren\u00e9 1596-1650,132092,8713358,text,Philosophical Letters    
    0.08917197452229299,70,1.0,null,002794150-7,1993,Rose Mark,7236,8721774,text,Authors and Owners : The Invention of Copyright    
    0.05987261146496815,47,1.0,null,002800195-8,1993,Harris Jos\u00e9,12364,8726832,text,Private Lives Public Spirit : A Social History of Britain 1870-1914    
    0.08917197452229299,70,1.0,null,002806318-X,C1993,Young James Edward,7236,8732555,text,The Texture of Memory : Holocaust Memorials and Meaning    
    0.022929936305732482,18,1.0,null,002653362-6,C1992,Medved Michael,40521,8609230,text,Hollywood vs. America : Popular Culture and the War on Traditional Values    
    0.0012738853503184713,1,1.0,null,002525952-0,C1992,Westphal Merold,512226,8508406,text,Hegel Freedom and Modernity    
    0.0012738853503184713,1,1.0,null,002532537-X,C1991,Fisher Donald 1944,512226,8513291,text,The Social Sciences in Canada : 50 Years of National Activity by the Social Science Federation of Canada    
    0.21656050955414013,170,1.0,null,002553312-6,1992,Brubaker Rogers,2036,8528872,text,Citizenship and Nationhood in France and Germany    
    0.008917197452229299,7,1.0,null,002553910-8,19]65,Beethoven Ludwig Van 1770-1827,113397,8529387,text,Piano Sonata Opus 109    
    0.05477707006369427,43,1.0,null,002554518-3,1949],Bach Johann Sebastian 1685-1750,13902,8529945,text,Brandenburg Concerto No. 3 in G.    
    0.0535031847133758,42,1.0,null,002816177-7,18--?],Hoffmann Heinrich 1809-1894,14348,8741594,text,Struwwelpeter    
    0.048407643312101914,38,1.0,null,002825704-9,C1992,Wheatley Margaret J.,16375,8750083,text,Leadership and the New Science : Learning About Organization From an Orderly Universe    
    0.0025477707006369425,2,1.0,null,002838852-6,1993,Angotti Thomas 1914,336380,8760188,text,Metropolis 2000 : Planning Poverty and Politics    
    0.01910828025477707,15,1.0,null,002873608-7,1992,Martin J. R.,50133,8791347,text,English Text : System and Structure    
    0.006369426751592357,5,1.0,null,002887696-2,1993,Bates Inge,157398,8801704,text,Youth and Inequality    
    0.015286624203821656,12,1.0,null,002704149-2,1992,Wheaton Bernard,64261,8650310,text,The Velvet Revolution : Czechoslovakia 1988-1991    
    0.03184713375796178,25,1.0,null,002733240-3,1973],Borges Jorge Luis 1899-1986,27436,8672629,text,The Gospel According to Mark    
    0.011464968152866241,9,1.0,null,002739111-6,1974,Alain 1868-1951,87494,8677681,text,No\u00ebl    
    0.006369426751592357,5,1.0,null,002605202-4,C1992,Marshall David B. (David Brian) 1954,157398,8571732,text,Secularizing the Faith : Canadian Protestant Clergy and the Crisis of Belief 1850-1940    
    0.024203821656050957,19,1.0,null,002456046-4,C1991,Clement of Alexandria Saint Approximately 150-Approximately 215,38055,8452987,text,Stromateis    
    0.025477707006369428,20,1.0,null,008033221-8,1999,Seneca Lucius Annaeus Approximately 55 B.C.-approximately 39 A.D,35790,10011103,text,Hercules Furens    
    0.015286624203821656,12,1.0,null,008075069-9,C1998,Bishop Naomi Hawes,64261,10040746,text,Himalayan Herders    
    0.033121019108280254,26,1.0,null,010911789-1,2007,Simpson Gerry J.,26155,9564217,text,Law War and Crime : War Crimes Trials and the Reinvention of International Law    
    0.0025477707006369425,2,1.0,null,010927143-2,1921,Woolf Leonard 1880-1969,336380,9576476,text,Stories of the East    
    0.005095541401273885,4,1.0,null,010100122-3,2006,Schofield Norman 1944,193232,8936020,text,Multiparty Democracy : Elections and Legislative Politics    
    0.022929936305732482,18,1.0,null,010138794-6,2006,Goleman Daniel,40521,8959697,text,Social Intelligence : The New Science of Human Relationships    
    0.006369426751592357,5,1.0,null,010149437-8,2006,Schmidt Vivien Ann 1949,157398,8965997,text,Democracy in Europe : The EU and National Polities    
    0.04203821656050955,33,1.0,null,014392708-6,2014,Rowley William 1585?-1642,19462,9895314,text,The Witch of Edmonton    
    0.007643312101910828,6,1.0,null,008002826-8,C1999,Kharkhordin Oleg 1964,132092,9989097,text,The Collective and the Individual in Russia : A Study of Practices    
    0.003821656050955414,3,1.0,null,008012289-2,1999,Cooper Barry 1943,247471,9996352,text,Eric Voegelin and the Foundations of Modern Political Science    
    0.0012738853503184713,1,1.0,null,008026481-6,C1999,Ash Marinell,512226,10006301,text,Thinking With Both Hands : Sir Daniel Wilson in the Old World and the New    
    0.06369426751592357,50,1.0,null,010195190-6,1959,Snyder Gary 1930,11365,8985298,text,Riprap    
    0.0012738853503184713,1,1.0,null,010209187-0,2006,Hav Niels 1949,512226,8993734,text,We Are Here    
    0.015286624203821656,12,1.0,null,014002060-8,2012,True Jacqui,64261,9633055,text,The Political Economy of Violence Against Women    
    0.17834394904458598,140,1.0,null,014003309-2,2002,Garland David,2689,9634015,text,The Culture of Control Crime and Social Order in Contemporary Society    
    0.0012738853503184713,1,1.0,null,014146362-7,2014],Kirsch Stuart Author,512226,9730957,text,Mining Capitalism : The Relationship Between Corporations and Their Critics    
    0.0012738853503184713,1,1.0,null,014177110-0,null,Nils Andersson Daniel Iagoln,512226,9752216,text,JUSTICE INTERNATIONALE ET IMPUNIT\u00c9 LE CAS DES ETATS-UNIS    
    0.04203821656050955,33,1.0,null,010303179-0,2006,King Martha 1937,19462,9053842,text,North & South    
    0.0012738853503184713,1,1.0,null,010007598-3,2006,Balfour Gillian 1965,512226,8905493,text,Criminalizing Women : Gender and (In)justice in Neo-Liberal Times    
    0.003821656050955414,3,1.0,null,008823779-6,2002,Hulan Ren\u00e9e 1965,247471,10546592,text,Northern Experience and the Myths of Canadian Culture    
    0.0012738853503184713,1,1.0,null,008838943-X,1999,Halliday Hugh A. 1940,512226,10556786,text,Murder Among Gentlemen : A History of Duelling in Canada    
    0.007643312101910828,6,1.0,null,008863793-X,2002,Edwards David B.,132092,10573893,text,Before Taliban : Genealogies of the Afghan Jihad    
    0.02802547770700637,22,1.0,null,008874297-0,2000,Okey Robin,32049,10580956,text,The Habsburg Monarchy : From Enlightenment to Eclipse    
    0.007643312101910828,6,1.0,null,008617576-9,C2001,Kristeva Julia 1941,132092,10404670,text,Hannah Arendt : Life Is a Narrative    
    0.022929936305732482,18,1.0,null,008630023-7,2001,Habermas J\u00fcrgen,40521,10413239,text,The Postnational Constellation : Political Essays    
    0.017834394904458598,14,1.0,null,008636418-9,2001,See Scott W. 1950,54138,10417926,text,The History of Canada    
    0.015286624203821656,12,1.0,null,008655944-3,2001,Byrne D. S. (David S.) 1947,64261,10431616,text,Understanding the Urban    
    0.03184713375796178,25,1.0,null,008428261-4,C2000,Roland G\u00e9rard 1954,27436,10278380,text,Transition and Economics : Politics Markets and Firms    
    0.005095541401273885,4,1.0,null,008428811-6,C2000,Gowler David B. 1958,193232,10278789,text,What Are They Saying About the Parables    
    0.011464968152866241,9,1.0,null,008450214-2,C2000,Chidester David,87494,10291844,text,Christianity : A Global History    
    0.008917197452229299,7,1.0,null,008497732-9,2000],Hansmann Henry,113397,10322942,text,The End of History for Corporate Law    
    0.003821656050955414,3,1.0,null,008751801-5,2001,Conrad Margaret,247471,10497396,text,Atlantic Canada : A Region in the Making    
    0.0012738853503184713,1,1.0,null,008755304-X,1999,Bloch Marc L\u00e9opold Benjamin 1886-1944,512226,10499633,text,R\u00e9flexions d'Un Historien Sur Les Fausses Nouvelles De La Guerre    
    0.2050955414012739,161,1.0,null,008757568-X,Ca. 1750],Bach Carl Philipp Emanuel 1714-1788,2203,10501217,text,Concerto No. 11    
    0.01910828025477707,15,1.0,null,008768048-3,C2001,Dean Robert D. 1956,50133,10508706,text,Imperial Brotherhood : Gender and the Making of Cold War Foreign Policy    
    0.006369426751592357,5,1.0,null,008334162-5,C2000,Lerner Natan,157398,10217410,text,Religion Beliefs and International Human Rights    
    0.0025477707006369425,2,1.0,null,008348566-X,C2000,Friesen Gerald,336380,10227217,text,Citizens and Nation : An Essay on History Communication and Canada    
    0.011464968152866241,9,1.0,null,008354450-X,C2000,Schmidt Jeff 1946,87494,10231395,text,Disciplined Minds : A Critical Look at Salaried Professionals and the Soul-Battering System That Shapes Their Lives    
    0.030573248407643312,24,1.0,null,008371341-7,C2000,Schmitter Philippe C.,28802,10242272,text,How to Democratize the European Union-- And Why Bother    
    0.6280254777070063,528,1.0,null,008375053-3,2000,Stiglitz Joseph E.,353,10244848,text,Economics    
    0.06369426751592357,50,1.0,null,008391283-5,2000,Teitel Ruti G.,11365,10255059,text,Transitional Justice    
    0.061146496815286625,48,1.0,null,008228250-1,2000,Shleifer Andrei,12029,10144959,text,Inefficient Markets : An Introduction to Behavioral Finance    
    0.2318471337579618,182,1.0,null,008302749-1,C2000,Gray Clifford F.,1855,10195743,text,Project Management : The Managerial Process    
    0.011464968152866241,9,1.0,null,008307101-6,C1999,Hendershot Cynthia,87494,10198874,text,Paranoia the Bomb and 1950s Science Fiction Films    
    0.02038216560509554,16,1.0,null,008313879-X,C2000,Limerick Patricia Nelson 1951,46478,10203527,text,Something in the Soil : Legacies and Reckonings in the New West    
    0.003821656050955414,3,1.0,null,008925583-6,C2002,Smith Susannah M. 1967,247471,10617487,text,How the Blessed Live    
    0.02038216560509554,16,1.0,null,008935618-7,C2002,Wilensky Harold L.,46478,10623908,text,Rich Democracies : Political Economy Public Policy and Performance    
    0.005095541401273885,4,1.0,null,008141585-0,C1999,Taussig Michael T.,193232,10084427,text,Defacement : Public Secrecy and the Labor of the Negative    
    0.003821656050955414,3,1.0,null,008158395-8,1999,Murray Charles A.,247471,10095760,text,The Underclass Revisited    
    0.05477707006369427,43,1.0,null,008193105-0,1999] C2000,Evans Philip 1950,13902,10120245,text,Blown to Bits : How the New Economics of Information Transforms Strategy    
    0.10191082802547771,80,1.0,null,008199044-8,1999,Glover Jonathan,6030,10124292,text,Humanity : A Moral History of the Twentieth Century    
    0.06878980891719745,54,1.0,null,008200755-1,2000,Mitchell Don 1961,10284,10125478,text,Cultural Geography : A Critical Introduction    
    0.03184713375796178,25,1.0,null,008683641-2,2000,Ahmed Sara 1969,27436,10450697,text,Strange Encounters : Embodied Others in Post-Coloniality    
    0.005095541401273885,4,1.0,null,008731024-4,C2001,Gurstein Penny,193232,10482789,text,Wired to the World Chained to the Home : Telework in Daily Life    
    0.007643312101910828,6,1.0,null,008742740-0,C2001,Cohen Carl 1931,132092,10491196,text,The Animal Rights Debate    
    0.14777070063694267,116,1.0,null,008527867-X,C2000,Hayashi Fumio,3519,10344011,text,Econometrics    
    0.0012738853503184713,1,1.0,null,008537365-6,C2000,Macaulay Mary Locke,512226,10349535,text,Aboriginal & Treaty Rights Practice    
    0.4878980891719745,387,1.0,null,008549332-5,null,Stravinsky,576,10357538,text,The Rite O' Spring    
    0.0012738853503184713,1,1.0,October,779070,1998-01-01,Diawara Manthia,512226,12244646,text,Homeboy Cosmopolitan    
    0.0025477707006369425,2,1.0,Human Rights Quarterly,20486757,2009-05-01,Dawes James,336380,12414162,text,Human Rights in Literary Studies    
    0.0012738853503184713,1,1.0,Human Rights Quarterly,20069591,2002-02-01,Holder Cindy L.,512226,12414799,text,Indigenous Peoples and Multicultural Citizenship: Bridging Collective and Individual Rights    
    0.0012738853503184713,1,1.0,Human Rights Quarterly,10.2307/762098,1989-08-01,Stewart Frances,512226,12414845,text,Basic Needs Strategies Human Rights and the Right to Development    
    0.0025477707006369425,2,1.0,Review of African Political Economy,4007166,2006-06-01,Baldwin-Edwards Martin,336380,12424541,text,Between a Rock & a Hard Place': North Africa as a Region of Emigration Immigration & Transit Migration    
    0.006369426751592357,5,1.0,Critical Inquiry,3651485,null,Belting Hans,157398,12542552,text,Image Medium Body: A New Approach to Iconology    
    0.0012738853503184713,1,1.0,Critical Inquiry,1344068,1995-07-01,Fraiman Susan,512226,12542951,text,Jane Austen and Edward Said: Gender Culture and Imperialism    
    0.06751592356687898,53,1.0,Critical Inquiry,1344178,1998-01-01,Berlant Lauren,10536,12543618,text,Sex in Public    
    0.0012738853503184713,1,1.0,Theory and Society,657966,2001-06-01,Aneesh A.,512226,12566716,text,Skill Saturation: Rationalization and Post-Industrial Work    
    0.0025477707006369425,2,1.0,Political Science Quarterly,25655653,2009-07-01,Cole Juan,336380,12571657,text,Pakistan and Afghanistan: Beyond the Taliban    
    0.03694267515923567,29,1.0,International Migration Review,10.2307/2547729,1995-12-01,Freeman Gary P.,22904,12707194,text,Modes of Immigration Politics in Liberal Democratic States    
    0.033121019108280254,26,1.0,The New Atlantis,43152257,2006-07-01,Crawford Matthew B.,26155,12374373,text,Shop Class as Soulcraft    
    0.003821656050955414,3,1.0,Russian Review,20620749,2008-04-01,Stone Andrew B.,247471,12402408,text,Overcoming Peasant Backwardness\: The Khrushchev Antireligious Campaign and the Rural Soviet Union    
    0.006369426751592357,5,1.0,Hypatia,3810767,1999-04-01,Schwartzman Lisa,157398,12604035,text,Liberal Rights Theory and Social Inequality: A Feminist Critique    
    0.003821656050955414,3,1.0,Philosophy,3748317,1945-07-01,Joseph H. W. B.,247471,12621231,text,Life and Pleasure (I)    
    0.011464968152866241,9,1.0,Harvard Review,27568498,2001-04-01,Han-Shan,87494,12656916,text,Cold Mountain's Poems    
    0.015286624203821656,12,1.0,Philosophy & Public Affairs,2264911,1973-04-01,Murphy Jeffrie G.,64261,12658859,text,Marxism and Retribution    
    0.29554140127388534,232,1.0,Chicago Review,10.2307/25303473,1976-04-01,Will Frederic,1329,12664488,text,In the Second Place    
    0.0025477707006369425,2,1.0,Signs,10.1086/669666,2013-06-01,Carbado Devon W.,336380,12506969,text,Colorblind Intersectionality    
    0.06624203821656051,52,1.0,Journal of Peace Research,422690,1969-01-01,Galtung Johan,10781,12144567,text,Violence Peace and Peace Research    
    0.2178343949044586,171,1.0,Mind,2250824,1946-01-01,Lewis H. D.,2018,13947876,text,New Books    
    0.0012738853503184713,1,1.0,Mind,2251302,1950-10-01,Rees W. J.,512226,13951240,text,The Theory of Sovereignty Restated    
    0.0012738853503184713,1,1.0,Nova Religio: The Journal of Alternative and Emergent Religions,10.1525/nr.2011.15.1.5,null,Ariel Yaakov,512226,14072667,text,Jews and New Religious Movements: An Introductory Essay    
    0.07133757961783439,56,1.0,International Organization,2706525,1982-04-01,Keohane Robert O.,9807,14079543,text,The Demand for International Regimes    
    0.0012738853503184713,1,1.0,The Economic Journal,10.2307/2223319,1921-03-01,Gini Corrado,512226,14099541,text,Measurement of Inequality of Incomes    
    0.03694267515923567,29,1.0,The Economic Journal,10.2307/2231658,1980-03-01,Dixit Avinash,22904,14100406,text,The Role of Investment in Entry-Deterrence    
    0.0025477707006369425,2,1.0,The Economic Journal,10.2307/2228112,1964-03-01,Bhagwati Jagdish,336380,14101113,text,The Pure Theory of International Trade: A Survey    
    0.0012738853503184713,1,1.0,American Journal of Economics and Sociology,3487215,1994-04-01,Reilly Bernard J.,512226,14113341,text,Meta-Ethical Reasoning: Applied to Economics and Business Principles    
    0.02165605095541401,17,1.0,Annals of the Association of American Geographers,1515526,2000-09-01,Bebbington Anthony,43304,14117033,text,Reencountering Development: Livelihood Transitions and Place Transformations in the Andes    
    0.022929936305732482,18,1.0,Representations,2928520,1989-04-01,Nora Pierre,40521,13657590,text,Between Memory and History: Les Lieux De M\u00e9moire    
    0.3885350318471338,305,1.0,Economica,10.2307/2626876,1937-11-01,Coase R. H.,848,13660276,text,The Nature of the Firm    
    0.0012738853503184713,1,1.0,Social Justice,29768099,2001-10-01,Snider Laureen,512226,13806116,text,Crimes Against Capital: Discovering Theft of Time    
    0.0012738853503184713,1,1.0,Journal of Comparative Family Studies,41602459,1996-07-01,Eichler Margrit,512226,13841814,text,The Construction of Technologically - Mediated Families    
    0.0025477707006369425,2,1.0,Pr\u00e9sence Africaine,24349398,1966-01-01,Walcott Derek,336380,13851882,text,A Letter From Brooklyn    
    0.022929936305732482,18,1.0,The American Economic Review,2118267,1996-03-01,Hanratty Maria J.,40521,14030014,text,Canadian National Health Insurance and Infant Health    
    0.0012738853503184713,1,1.0,The American Economic Review,1816699,1978-05-01,Guttman Joel M.,512226,14031271,text,Understanding Collective Action: Matching Behavior    
    0.015286624203821656,12,1.0,The American Economic Review,117295,2000-03-01,Segal Ilya R.,64261,14031827,text,Naked Exclusion: Comment    
    0.0012738853503184713,1,1.0,Agenda: Empowering Women for Gender Equity,4548092,2003-01-01,Guy-Sheftall Beverly,512226,13713549,text,African Feminist Discourse: A Review Essay    
    0.0012738853503184713,1,1.0,Journal of Political Economy,1831032,1973-05-01,Ben-Porath Yoram,512226,13916148,text,Labor-Force Participation Rates and the Supply of Labor    
    0.006369426751592357,5,1.0,Journal of Political Economy,1861768,1966-06-01,Corden W. M.,157398,13916439,text,The Structure of a Tariff System and the Effective Protective Rate    
    0.03694267515923567,29,1.0,Journal of Political Economy,1831928,1980-06-01,Leamer Edward E.,22904,13917843,text,The Leontief Paradox Reconsidered    
    0.01019108280254777,8,1.0,Journal of Political Economy,2138959,1996-02-01,Epple Dennis,98780,13918442,text,Public Provision of Private Goods    
    0.014012738853503185,11,1.0,Journal of Political Economy,1829177,1974-09-01,Mayer Wolfgang,70700,13919039,text,Short-Run and Long-Run Equilibrium for a Small Open Economy    
    0.08662420382165605,68,1.0,The American Economic Review,2118071,1994-06-01,Gruber Jonathan,7503,14021599,text,The Incidence of Mandated Maternity Benefits    
    0.005095541401273885,4,1.0,null,008959538-6,C2002,Herken Gregg 1947,193232,10640926,text,Brotherhood of the Bomb : The Tangled Lives and Loyalties of Robert Oppenheimer Ernest Lawrence and Edward Teller    
    0.003821656050955414,3,1.0,null,008961664-2,2002,MacFarlane S. Neil,247471,10642484,text,Intervention in Contemporary World Politics    
    0.1070063694267516,84,1.0,null,008968798-1,C2002,Tsebelis George,5618,10647321,text,Veto Players : How Political Institutions Work    
    0.0012738853503184713,1,1.0,null,008977985-1,C2002,Kaufman Myron 1937,512226,10653431,text,Principles of Thermodynamics    
    0.033121019108280254,26,1.0,null,008987061-1,2002,Ellsberg Daniel,26155,10659775,text,Secrets : A Memoir of Vietnam and the Pentagon Papers    
    0.015286624203821656,12,1.0,Merveilles & Contes,41390001,1989-05-01,Carter Angela,64261,10703180,text,The Courtship of Mr. Lyon    
    0.015286624203821656,12,1.0,Michigan Law Review,10.2307/1290419,2002-10-01,Ruskola Teemu,64261,10709753,text,Legal Orientalism    
    0.0025477707006369425,2,1.0,African Affairs,3518518,2003-10-01,Gberie Lansana,336380,10877012,text,Briefing: The Special Court of Sierra Leone    
    0.016560509554140127,13,1.0,Modern Language Notes,10.2307/2916040,1909-12-01,Johnson H. P.,58799,10887410,text,Gray's Elegy    
    0.0012738853503184713,1,1.0,The University of Toronto Law Journal,10.2307/825996,2002-07-01,Llewellyn Jennifer J.,512226,10908216,text,Dealing With the Legacy of Native Residential School Abuse in Canada: Litigation ADR and Restorative Justice    
    0.0012738853503184713,1,1.0,The University of Toronto Law Journal,10.2307/825960,2000-10-01,Waldron Jeremy,512226,10908634,text,Homelessness and Community    
